PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.040570523106,OCg_cc,,,C,308.33597561,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.032782229825,OCg_cc,,,C,75.399128597,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.054429994839,OCg_cc,,,C,359.23796594,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.015183614212,OCg_cc,,,C,24.293782739,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.028827409492,OCg_cc,,,C,319.98424536,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.036767860856,OCg_cc,,,C,492.68933547,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.039905578421,OCg_cc,,,C,311.26351168,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.03255441879,OCg_cc,,,C,416.69656051,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.027484657778,OCg_cc,,,C,65.963178667,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.029268513561,OCg_cc,,,C,228.29440577,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.032384636045,OCg_cc,,,C,249.36169754,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.035340715117,OCg_cc,,,C,190.83986163,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.025950040852,OCg_cc,,,C,568.30589465,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.030914007963,OCg_cc,,,C,389.51650033,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.04774359992,OCg_cc,,,C,811.64119865,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.037207099986,OCg_cc,,,C,673.44850975,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.031172531167,OCg_cc,,,C,508.11225802,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.036827901936,OCg_cc,,,C,585.56364078,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.025334284194,OCg_cc,,,C,78.536281001,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.041732242432,OCg_cc,,,C,229.52733337,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.03923814405,OCg_cc,,,C,160.87639061,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.03459436882,OCg_cc,,,C,221.40396045,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.01721636688,OCg_cc,,,C,18.938003568,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.048931943504,OCg_cc,,,C,97.863887007,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.047896467817,OCg_cc,,,C,100.58258242,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.024784442162,OCg_cc,,,C,131.35754346,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.023012905942,OCg_cc,,,C,27.615487131,gC_m2,,,,,,,,
55,Merrill,1999,1,1,38.78,-76.7,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.02434111266,OCg_cc,,,C,58.418670383,gC_m2,,,,,,,,
55,Merrill,1999,1,1,42.06,-73.91,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.03229493597,OCg_cc,,,C,148.55670546,gC_m2,,,,,,,,
55,Merrill,1999,1,1,42.06,-73.91,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.032056618699,OCg_cc,,,C,221.19066902,gC_m2,,,,,,,,
55,Merrill,1999,1,1,42.06,-73.91,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.018304912015,OCg_cc,,,C,67.728174455,gC_m2,,,,,,,,
55,Merrill,1999,1,1,42.06,-73.91,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.017884153603,OCg_cc,,,C,23.249399684,gC_m2,,,,,,,,
55,Merrill,1999,1,1,42.06,-73.91,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.017031469969,OCg_cc,,,C,56.203850897,gC_m2,,,,,,,,
55,Merrill,1999,1,1,42.06,-73.91,tidal_fresh_marsh,,temperate_warm,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0.038404856304,OCg_cc,,,C,142.09796832,gC_m2,,,,,,,,
