PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
20,Hussein,2004,1,1,38.35,-76.166667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,0.02812,OCg_cc,50,,C,,,,,,,,,,
20,Hussein,2004,1,1,38.35,-76.166667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,0.03412,OCg_cc,52,,C,,,,,,,,,,
20,Hussein,2004,1,1,38.35,-76.166667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,0.032505,OCg_cc,85,,C,,,,,,,,,,
20,Hussein,2004,1,1,38.35,-76.166667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,0.02262125,OCg_cc,210,,C,,,,,,,,,,
20,Hussein,2004,1,1,38.35,-76.166667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,0.02921,OCg_cc,170,,C,,,,,,,,,,
20,Hussein,2004,1,1,38.316667,-76.066667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,0.04247,OCg_cc,41,,C,,,,,,,,,,
20,Hussein,2004,1,1,38.316667,-76.066667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,0.02721,OCg_cc,79,,C,,,,,,,,,,
20,Hussein,2004,1,1,38.316667,-76.066667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,0.038198,OCg_cc,111,,C,,,,,,,,,,
20,Hussein,2004,1,1,38.316667,-76.066667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,0.026947142857,OCg_cc,156,,C,,,,,,,,,,
20,Hussein,2004,1,1,38.35,-76.166667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,,,,,,83.5,gC_m2,,,,,,,,
20,Hussein,2004,1,1,38.35,-76.166667,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,TYAN,SCAM6,,,,,,,,,,,,,,,,,,,,400,gC_m2,,,,,,,,
