PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
45,Anisfeld,1999,1,1,41.2,-72.6,marsh,,temperate_cold,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.0364,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72,marsh,,temperate_cold,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,SPPA,,,,,,,,,,,,,,,,0.0462,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72,marsh,,temperate_cold,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,SPPA,,,,,,,,,,,,,,,,0.0348,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72,marsh,,temperate_cold,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,SPPA,,,,,,,,,,,,,,,,0.0416,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.7,marsh,,temperate_cold,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,SPAL,,,,,,,,,,,,,,,,0.0385,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.7,marsh,,temperate_cold,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,SPAL,,,,,,,,,,,,,,,,0.0684,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.7,marsh,,temperate_cold,,,,,herb,,M,,"mowed, hydrological restriction",,grass harvest,,NA,NA,NA,NA,NA,,,DISP,SPPA,SPAL,,,,,,,,,,,,,,,,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.7,marsh,,temperate_cold,,,,,herb,,M,,"mowed, hydrological restriction",,grass harvest,,NA,NA,NA,NA,NA,,,DISP,SPPA,SPAL,,,,,,,,,,,,,,,0.0451,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.7,marsh,,temperate_cold,,,,,herb,,M,,"mowed, hydrological restriction",,grass harvest,,NA,NA,NA,NA,NA,,,DISP,SAEU,SPPA,,,,,,,,,,,,,,,0.05733,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.7,marsh,,temperate_cold,,,,,herb,,M,,"mowed, hydrological restriction",,grass harvest,,NA,NA,NA,NA,NA,,,DISP,SAEU,SPPA,,,,,,,,,,,,,,,0.0483,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.6,marsh,,temperate_cold,,,,,herb,,M,,hydrologically restricted (tidal gate),,,,NA,NA,NA,NA,NA,,,PHAU,SPPA,,,,,,,,,,,,,,,,0.03416,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.6,marsh,,temperate_cold,,,,,herb,,M,,hydrologically restricted (tidal gate),,,,NA,NA,NA,NA,NA,,,PHAU,SPPA,,,,,,,,,,,,,,,,0.0652,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.6,marsh,,temperate_cold,,,,,herb,,M,,"partially rewetted, tidal gate removed",20,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.02432,OCg_cc,30,,C,,,,,,,,,,
45,Anisfeld,1999,1,1,41.2,-72.6,marsh,,temperate_cold,,,,,herb,,M,,"partially rewetted, tidal gate removed",20,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.03105,OCg_cc,30,,C,,,,,,,,,,
