PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
105,EPA,2011,1,1,24.59,-81.66,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,57.6,MgC_ha,30,,R,,,,,,,,,,
105,EPA,2011,1,1,25.20,-80.35,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,295.6,MgC_ha,50,,R,,,,,,,,,,
105,EPA,2011,1,1,25.22,-80.43,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,282.1,MgC_ha,100,,R,,,,,,,,,,
105,EPA,2011,1,1,25.67,-80.27,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,535.8,MgC_ha,100,,R,,,,,,,,,,
105,EPA,2011,1,1,25.82,-81.42,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,203.1,MgC_ha,50,,R,,,,,,,,,,
105,EPA,2011,1,1,25.83,-81.42,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,177.3,MgC_ha,50,,R,,,,,,,,,,
105,EPA,2011,1,1,25.89,-81.70,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,287.4,MgC_ha,100,,R,,,,,,,,,,
105,EPA,2011,1,1,25.89,-81.46,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,554.1,MgC_ha,100,,R,,,,,,,,,,
105,EPA,2011,1,1,26.33,-81.84,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,148.0,MgC_ha,50,,R,,,,,,,,,,
105,EPA,2011,1,1,26.91,-82.09,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,231.3,MgC_ha,50,,R,,,,,,,,,,
