PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
72,Roman,1997,1,1,41.5,-70,marsh,,temperate_cold,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.0287408,OCg_cc,10,,C,336.26736,gC_m2,,,,,,,,
72,Roman,1997,1,1,41.5,-70,marsh,,temperate_cold,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.0474848,OCg_cc,10,,C,142.4544,gC_m2,,,,,,,,
72,Roman,1997,1,1,41.5,-70,marsh,,temperate_cold,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.0424864,OCg_cc,10,,C,118.96192,gC_m2,,,,,,,,
