PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
2,Bianchi,2013,1,1,27.93,-97.02,marsh,Palustrine Emergent Wetland,subtropical,>18,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,101,gC_m2,,,,,,
2,Bianchi,2013,1,1,27.93,-97.02,marsh,Palustrine Emergent Wetland,subtropical,>18,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,125,gC_m2,,,,,,,,
2,Bianchi,2013,1,1,27.93,-97.02,mangrove,Palustrine Forested Wetland,subtropical,>18,,,,tree,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,270,gC_m2,,,,,,
2,Bianchi,2013,1,1,27.93,-97.02,mangrove,Palustrine Forested Wetland,subtropical,>18,,,,tree,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,253,gC_m2,,,,,,,,
