PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
48,Cahoon,1994,1,1,29,-91,marsh,,subtropical,,,,,herb,,N,,Unmanaged,,,,NA,NA,NA,NA,NA,,,SPPA,,,,,,,,,,,,,,,,,0.030020848,OCg_cc,2,,C,,,,,90.062544,gC_m2,,,,
48,Cahoon,1994,1,1,29,-91,marsh,,subtropical,,,,,herb,,M,,some of the sample plots are in burned areas,,,,NA,NA,NA,NA,NA,,,SPPA,,,,,,,,,,,,,,,,,0.0209625,OCg_cc,2,,C,,,,,14.67375,gC_m2,,,,
48,Cahoon,1994,1,1,29.5,-92.7,marsh,,subtropical,,,,,herb,,N,,Unmanaged,,,,NA,NA,NA,NA,NA,,,SPPA,SPAL,,,,,,,,,,,,,,,,0.028744848,OCg_cc,2,,C,,,,,281.6995104,gC_m2,,,,
48,Cahoon,1994,1,1,29.5,-92.7,marsh,,subtropical,,,,,herb,,M,,some of the sample plots are in burned areas,,,,NA,NA,NA,NA,NA,,,SPPA,SPAL,,,,,,,,,,,,,,,,0.037260916,OCg_cc,2,,C,,,,,44.7130992,gC_m2,,,,
