PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
61,Nyman,2006,1,1,29.63,-90.67,tidal_fresh_marsh,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,PAHE2,SALA,,,,,,,,,,,,,,,,0.021965104074,OCg_cc,,,C,,,182.31036382,gC_m2,,,,,,
61,Nyman,2006,1,1,29.72,-90.24,tidal_fresh_marsh,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,PAHE2,SALA,,,,,,,,,,,,,,,,0.041918890269,OCg_cc,,,C,,,427.57268074,gC_m2,,,,,,
61,Nyman,2006,1,1,29.92,-92.95,tidal_fresh_marsh,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,PAHE2,SALA,,,,,,,,,,,,,,,,0.020233487859,OCg_cc,,,C,,,145.68111258,gC_m2,,,,,,
