PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
93,Lugo,1974,1,1,18,-66,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,62850,kg_ha,,,,,,,1,,,,,,,,,,,,,,,,,
93,Lugo,1974,1,1,25.95,-81.72,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,129643,kg_ha,,,,,,,1,,,,,,,,,,,,,,,,,
93,Lugo,1974,1,1,25.95,-81.72,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,119582,kg_ha,,,,,,,1,,,,,,,,,,,,,,,,,
93,Lugo,1974,1,1,25.26,-80.33,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,98218,kg_ha,,,,,,,1,,,,,,,,,,,,,,,,,
93,Lugo,1974,1,1,25.95,-81.72,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,173900,kg_ha,,,,,,,1,,,,,,,,,,,,,,,,,
93,Lugo,1974,1,1,25.95,-81.72,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,86192,kg_ha,,,,,,,1,,,,,,,,,,,,,,,,,
93,Lugo,1974,1,1,25.95,-81.72,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,117523,kg_ha,,,,,,,1,,,,,,,,,,,,,,,,,
93,Lugo,1974,1,1,25.95,-81.72,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,152868,kg_ha,,,,,,,1,,,,,,,,,,,,,,,,,
93,Lugo,1974,1,1,25.26,-80.33,mangrove,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,,,,,,,7868,kg_ha,,,,,,,1,,,,,,,,,,,,,,,,,
