PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
97,Kennedy,2010,2,1,24.912,-80.938,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,THTE6,,,,,,6.7268,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,25.025,-80.681,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,THTE6,,,,,,6.4856,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,25.24566667,-80.29755,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,THTE6,,,,,,7.2654744765,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,25.2219,-80.21468333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,17.676990933,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,25.17953333,-80.25553333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,6.5075747056,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,25.11346667,-80.37338333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,THTE6,,,,,,12.959359597,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,25.06021667,-80.42303333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,16.090131531,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,25.01345,-80.37795,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,23.460539907,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,25.00161667,-80.4749,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,THTE6,,,,,,11.322486659,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.87128333,-80.66853333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,THTE6,,,,,,8.4341296708,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.85973333,-80.66241667,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,9.0951778866,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.80225,-80.71608333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,10.258646421,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.80311667,-80.81023333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,15.721713201,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.74313333,-80.79665,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,14.492724335,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.68591667,-80.98131667,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,11.568225802,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.62386667,-81.24541667,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,5.5941276971,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.62598333,-81.41775,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,THTE6,,,,,,16.44897927,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.53916667,-81.49366667,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,9.4784903296,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.55601667,-81.55953333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,7.2685940823,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.54228333,-81.74648333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,7.963757618,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.48348333,-81.71225,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,18.936207049,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.51746667,-81.6302,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,13.366093656,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.87675,-80.95845,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,21.011442586,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.81,-80.92033333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,THTE6,,,,,,9.2407603132,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.84666667,-81.00831667,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,16.890334617,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.8168,-81.14713333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,18.191424664,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.754,-81.17045,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,14.808954449,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.78883333,-81.28768333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,20.902862308,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.76871667,-81.55495,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,16.720104158,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.7251,-81.52058333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,10.163326646,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.69845,-81.68278333,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,11.728891097,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,24.7672,-81.44481667,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,16.190416935,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
97,Kennedy,2010,2,1,25.177,-80.49,seagrass,,subtropical,,,,,,,N,,,,,,NA,NA,NA,NA,NA,,,MIXED,,,,,,11.4436,gC_m2,,,,,,,1,,,,,,,,,,,,,,,,,
