PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
63,Hatton,1981,2,1,29.5,-90,tidal_fresh_marsh,,subtropical,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.02541,OCg_cc,38,,C,,,250,gC_m2,,,,,,
63,Hatton,1981,2,1,29.5,-90,tidal_fresh_marsh,,subtropical,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.02664,OCg_cc,38,,C,,,145,gC_m2,,,,,,
63,Hatton,1981,2,1,29.5,-90,marsh,,subtropical,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,SPAL,,,,,,,,,,,,,,,,0.03348,OCg_cc,38,,C,,,415,gC_m2,,,,,,
63,Hatton,1981,2,1,29.5,-90,marsh,,subtropical,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,SPAL,,,,,,,,,,,,,,,,0.02352,OCg_cc,38,,C,,,154,gC_m2,,,,,,
63,Hatton,1981,2,1,29.5,-90,marsh,,subtropical,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,,,,,,,,,,,,,,,,,0.03375,OCg_cc,38,,C,,,469,gC_m2,,,,,,
63,Hatton,1981,2,1,29.5,-90,marsh,,subtropical,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,,,,,,,,,,,,,,,,,0.03318,OCg_cc,38,,C,,,183,gC_m2,,,,,,
63,Hatton,1981,2,1,29.5,-90,marsh,,subtropical,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,PAHE2,,,,,,,,,,,,,,,,,0.028,OCg_cc,38,,C,,,393,gC_m2,,,,,,
63,Hatton,1981,2,1,29.5,-90,marsh,,subtropical,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,PAHE2,,,,,,,,,,,,,,,,,0.03306,OCg_cc,38,,C,,,200,gC_m2,,,,,,
