PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
91,Roman,1984,1,1,38.79,-75.16,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,1035,g_m2,1035,g_m2,7650,g_m2,6500,g_m2,1,,,,,,,,,,,,,,,,,
91,Roman,1984,1,1,38.79,-75.16,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,553,g_m2,553,g_m2,14300,g_m2,5000,g_m2,1,,,,,,,,,,,,,,,,,
91,Roman,1984,1,1,38.79,-75.16,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,,,,,,669,g_m2,669,g_m2,3700,g_m2,3300,g_m2,1,,,,,,,,,,,,,,,,,
91,Roman,1984,1,1,39.4,-79.6,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,652,g_m2,652,g_m2,12225,g_m2,5450,g_m2,1,,,,,,,,,,,,,,,,,
91,Roman,1984,1,1,39.4,-79.6,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPPA,,,,,,727,g_m2,727,g_m2,13500,g_m2,5900,g_m2,1,,,,,,,,,,,,,,,,,
91,Roman,1984,1,1,39.4,-79.6,marsh,,temperate_warm,,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,PHAU,,,,,,1883,g_m2,1883,g_m2,7625,g_m2,5750,g_m2,1,,,,,,,,,,,,,,,,,
