PublicationID,First_Author,Year,Publication_Type,Source,Latitude,Longitude,Ecosystem,CCAP_Class,Climate_Zone,Salinity_Regime,Elevation,Tide_Range,MHW,Stature,Soil_Order,Management,Disturbance,Activity,Activity_Time,Current_Land_Use,Previous_Land_Use,CH4,N2O,NEE,DOC,CO2,Salinity_in_Soil,Salinity_in_Water,Species1,Species2,Species3,BD,LOI,C,AGB,AGBunits,delAGB,delAGBunits,BGB,BGBunits,delBGB,delBGBunits,Unit_Source,Deadwood,Litter,SOC1,SOC1units,SOC1depth,Roots,CalculationMethod,delSOC1Pb,delSOC1units,delSOC2Cs,delSOC2units,delSOC3Marker,delSOC3units,delSOC4SET,delSOC4units,delSOC5RadioC,delSOC5units
10,Craft,2007,1,1,31.53,-81.37,marsh,,temperate_warm,meso,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,JURO,,,,,,,,,,,,,,,,0.02599,OCg_cc,30,,C,,,13,gC_m2,,,,,,
10,Craft,2007,1,1,31.53,-81.37,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.01927,OCg_cc,30,,C,,,28,gC_m2,,,,,,
10,Craft,2007,1,1,31.53,-81.37,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.01989,OCg_cc,30,,C,,,26,gC_m2,,,,,,
10,Craft,2007,1,1,31.39,-81.29,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.0154,OCg_cc,30,,C,,,29,gC_m2,,,,,,
10,Craft,2007,1,1,31.39,-81.29,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.0165,OCg_cc,30,,C,,,48,gC_m2,,,,,,
10,Craft,2007,1,1,31.39,-81.29,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.02132,OCg_cc,30,,C,,,23,gC_m2,,,,,,
10,Craft,2007,1,1,31.34,-82.37,tidal_fresh_marsh,,temperate_warm,0-0.3,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,ZIMI,,,,,,,,,,,,,,,,,0.0256,OCg_cc,30,,C,,,117,gC_m2,,,,,,
10,Craft,2007,1,1,31.34,-82.37,tidal_fresh_marsh,,temperate_warm,oligo,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPCY,JURO,,,,,,,,,,,,,,,,0.03131,OCg_cc,30,,C,,,142,gC_m2,,,,,,
10,Craft,2007,1,1,57.33,-82.37,marsh,,temperate_warm,meso,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,JURO,,,,,,,,,,,,,,,,0.02133,OCg_cc,30,,C,,,34,gC_m2,,,,,,
10,Craft,2007,1,1,31.53,-81.37,marsh,,temperate_warm,meso,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,JURO,,,,,,,,,,,,,,,,0.01526,OCg_cc,30,,C,,,,,,,,,,
10,Craft,2007,1,1,31.53,-81.37,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.01806,OCg_cc,30,,C,,,,,,,,,,
10,Craft,2007,1,1,31.53,-81.37,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.01722,OCg_cc,30,,C,,,,,,,,,,
10,Craft,2007,1,1,31.39,-81.29,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.02163,OCg_cc,30,,C,,,,,,,,,,
10,Craft,2007,1,1,31.39,-81.29,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.0231,OCg_cc,30,,C,,,,,,,,,,
10,Craft,2007,1,1,31.39,-81.29,marsh,,temperate_warm,poly,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,,,,,,,,,,,,,,,,,0.01886,OCg_cc,30,,C,,,,,,,,,,
10,Craft,2007,1,1,31.34,-82.37,tidal_fresh_marsh,,temperate_warm,0-0.4,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,ZIMI,,,,,,,,,,,,,,,,,0.02793,OCg_cc,30,,C,,,,,,,,,,
10,Craft,2007,1,1,31.34,-82.37,tidal_fresh_marsh,,temperate_warm,oligo,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPCY,JURO,,,,,,,,,,,,,,,,0.03564,OCg_cc,30,,C,,,,,,,,,,
10,Craft,2007,1,1,31.34,-82.37,marsh,,temperate_warm,meso,,,,herb,,N,,,,,,NA,NA,NA,NA,NA,,,SPAL,JURO,,,,,,,,,,,,,,,,0.01558,OCg_cc,30,,C,,,,,,,,,,
